"","mu","p","theta","KLD","Population_Variance"
"2772",0.145,0.79,0.25,-0.00669794855067304,0.673252187441097
"2773",0.15,0.79,0.258620689655172,0.00801271056540642,0.692264734823101
"2774",0.155,0.79,0.267241379310345,0.0144883606992287,0.700013732886368
"2775",0.16,0.79,0.275862068965517,0.0242223791057078,0.7139043720481
"2776",0.165,0.79,0.28448275862069,0.0332063827443715,0.730816251024482
"2777",0.17,0.79,0.293103448275862,0.0466762482024566,0.756041684061362
"2778",0.175,0.79,0.301724137931034,0.0514024541122889,0.76578615855922
"2779",0.18,0.79,0.310344827586207,0.0628612625015673,0.788070649367396
"2780",0.185,0.79,0.318965517241379,0.0709548022188491,0.80749310944166
"2781",0.19,0.79,0.327586206896552,0.081747283782317,0.834765448187343
"2782",0.195,0.79,0.336206896551724,0.0850281920442878,0.849650428152928
"2783",0.2,0.79,0.344827586206897,0.0935863375787618,0.877469393093182
"2784",0.205,0.79,0.353448275862069,0.10174658672673,0.894299687816915
"2785",0.21,0.79,0.362068965517241,0.106406733143655,0.926813122522672
"2786",0.215,0.79,0.370689655172414,0.112746055991029,0.948168546194989
"2787",0.22,0.79,0.379310344827586,0.114285379893684,0.975414916163224
"2788",0.225,0.79,0.387931034482759,0.114274796639644,1.00558554481128
"2789",0.23,0.79,0.396551724137931,0.118474753533594,1.03037325755296
"2790",0.235,0.79,0.405172413793103,0.120568170019707,1.06695038025929
"2791",0.24,0.79,0.413793103448276,0.115713910016953,1.10402659631545
"2792",0.245,0.79,0.422413793103448,0.114341668130471,1.14302732983538
"2793",0.25,0.79,0.431034482758621,0.108356865289788,1.16799751527108
"2794",0.01,0.795,0.0169491525423729,-0.190407745457125,0.502380132035846
"2795",0.015,0.795,0.0254237288135593,-0.185818020678426,0.506547104771729
"2796",0.02,0.795,0.0338983050847458,-0.18671564593273,0.505019012162363
"2797",0.025,0.795,0.0423728813559322,-0.188965898731495,0.502080790193829
"2798",0.03,0.795,0.0508474576271186,-0.181233460306097,0.509206109071872
"2799",0.035,0.795,0.0593220338983051,-0.181856827498416,0.507478588739751
"2800",0.04,0.795,0.0677966101694915,-0.173929535650063,0.514249784929896
"2801",0.045,0.795,0.076271186440678,-0.172879136471016,0.514238555291509
"2802",0.05,0.795,0.0847457627118644,-0.167436347471487,0.5182643709562
"2803",0.055,0.795,0.0932203389830508,-0.15841402884885,0.524903835282426
"2804",0.06,0.795,0.101694915254237,-0.158244615946708,0.522719910385556
"2805",0.065,0.795,0.110169491525424,-0.147792794600317,0.532715931017196
"2806",0.07,0.795,0.11864406779661,-0.14382659196699,0.535308125004118
"2807",0.075,0.795,0.127118644067797,-0.130970857832965,0.547154871123173
"2808",0.08,0.795,0.135593220338983,-0.130220620693409,0.545988378361283
"2809",0.085,0.795,0.144067796610169,-0.121949767367335,0.553286946272438
"2810",0.09,0.795,0.152542372881356,-0.11331512956959,0.560136861073567
"2811",0.095,0.795,0.161016949152542,-0.104117943137188,0.568395031306352
"2812",0.1,0.795,0.169491525423729,-0.0940033434087393,0.576817831411961
"2813",0.105,0.795,0.177966101694915,-0.0901349860271695,0.577468975486835
"2814",0.11,0.795,0.186440677966102,-0.0773996088461824,0.592483958669141
"2815",0.115,0.795,0.194915254237288,-0.0677387623098282,0.602645784907142
"2816",0.12,0.795,0.203389830508475,-0.0569399099890149,0.609313082773082
"2817",0.125,0.795,0.211864406779661,-0.0431262466674811,0.629510812177385
"2818",0.13,0.795,0.220338983050847,-0.0398863558453035,0.629576533008716
"2819",0.135,0.795,0.228813559322034,-0.0242812038160183,0.648810351820101
"2820",0.14,0.795,0.23728813559322,-0.0163261950628113,0.65945748062504
"2821",0.145,0.795,0.245762711864407,-0.00541540613136035,0.671827012735506
"2822",0.15,0.795,0.254237288135593,0.00166995531602514,0.68175466401045
"2823",0.155,0.795,0.26271186440678,0.0130883822835419,0.6963929469808
"2824",0.16,0.795,0.271186440677966,0.0231601813778223,0.709963275183003
"2825",0.165,0.795,0.279661016949153,0.0322702141311776,0.727022052228331
"2826",0.17,0.795,0.288135593220339,0.040697865762611,0.741922959901646
"2827",0.175,0.795,0.296610169491525,0.0535984547807088,0.767619281853916
"2828",0.18,0.795,0.305084745762712,0.0615800693242763,0.781111487605903
"2829",0.185,0.795,0.313559322033898,0.070726356749087,0.791993226365748
"2830",0.19,0.795,0.322033898305085,0.0788227421879197,0.813402536533989
"2831",0.195,0.795,0.330508474576271,0.084346603426805,0.825203056483745
"2832",0.2,0.795,0.338983050847458,0.0917026604563492,0.858688417223158
"2833",0.205,0.795,0.347457627118644,0.0996442486581476,0.870376858935038
"2834",0.21,0.795,0.355932203389831,0.10589466887043,0.906341389698601
"2835",0.215,0.795,0.364406779661017,0.111245503179369,0.92825925431384
"2836",0.22,0.795,0.372881355932203,0.115135397933442,0.951881372298894
"2837",0.225,0.795,0.38135593220339,0.120955640554479,0.985358000845703
"2838",0.23,0.795,0.389830508474576,0.12112507243352,1.01181857985668
"2839",0.235,0.795,0.398305084745763,0.12401414442659,1.03837845862741
"2840",0.24,0.795,0.406779661016949,0.124398564616463,1.07570141072055
"2841",0.245,0.795,0.415254237288136,0.12326427717097,1.10235913300859
"2842",0.25,0.795,0.423728813559322,0.128565517337326,1.12891241589402
"2843",0.01,0.8,0.0166666666666667,-0.194383154158102,0.498458344937425
"2844",0.015,0.8,0.025,-0.19130175002929,0.501096520962275
"2845",0.02,0.8,0.0333333333333333,-0.185111876257975,0.506801839799704
"2846",0.025,0.8,0.0416666666666667,-0.189595537698417,0.501265861411081
"2847",0.03,0.8,0.05,-0.182738044594537,0.506971875823769
"2848",0.035,0.8,0.0583333333333333,-0.182887111597056,0.506426242207613
"2849",0.04,0.8,0.0666666666666667,-0.176039858302781,0.511756087389786
"2850",0.045,0.8,0.075,-0.175113943691599,0.511771040191752
"2851",0.05,0.8,0.0833333333333333,-0.166187826594348,0.519348143154328
"2852",0.055,0.8,0.0916666666666667,-0.157710612970779,0.526516061568661
"2853",0.06,0.8,0.1,-0.154559944990139,0.527815657457025
"2854",0.065,0.8,0.108333333333333,-0.147716900400816,0.532697196138137
"2855",0.07,0.8,0.116666666666667,-0.141344156279773,0.537816356442239
"2856",0.075,0.8,0.125,-0.138168289302667,0.538663339673507
"2857",0.08,0.8,0.133333333333333,-0.133517296456157,0.541054137168026
"2858",0.085,0.8,0.141666666666667,-0.125213090152323,0.547857981639454
"2859",0.09,0.8,0.15,-0.110240199987876,0.561950111205131
"2860",0.095,0.8,0.158333333333333,-0.107073434671385,0.565656692501862
"2861",0.1,0.8,0.166666666666667,-0.0968162324422543,0.572737114377749
"2862",0.105,0.8,0.175,-0.0854495434953049,0.584273424010358
"2863",0.11,0.8,0.183333333333333,-0.0781596184340244,0.5911436388085
"2864",0.115,0.8,0.191666666666667,-0.0661515564622281,0.602061159655125
"2865",0.12,0.8,0.2,-0.0606881389526326,0.607717601441839
"2866",0.125,0.8,0.208333333333333,-0.0495951179323093,0.617991473030721
"2867",0.13,0.8,0.216666666666667,-0.0385652850842233,0.631291955701108
"2868",0.135,0.8,0.225,-0.0301275580404085,0.640160403111006
"2869",0.14,0.8,0.233333333333333,-0.0210428321106497,0.648336348390781
"2870",0.145,0.8,0.241666666666667,-0.0102592944941381,0.660681815111292
"2871",0.15,0.8,0.25,0.000383596928680383,0.676968775052068
"2872",0.155,0.8,0.258333333333333,0.00991510904040655,0.692210517578845
"2873",0.16,0.8,0.266666666666667,0.0190561734237237,0.70115453318443
"2874",0.165,0.8,0.275,0.0264402490197561,0.71452554568874
"2875",0.17,0.8,0.283333333333333,0.0399070820106121,0.735474537741804
"2876",0.175,0.8,0.291666666666667,0.0458928528895089,0.75186537954081
"2877",0.18,0.8,0.3,0.058359731932881,0.766919762184791
"2878",0.185,0.8,0.308333333333333,0.0658567761801679,0.781386977657535
"2879",0.19,0.8,0.316666666666667,0.0784387696548277,0.810659697962417
"2880",0.195,0.8,0.325,0.0817176537772912,0.81445997834246
"2881",0.2,0.8,0.333333333333333,0.0911535556006462,0.840186377790292
"2882",0.205,0.8,0.341666666666667,0.0987183392390755,0.868899455074435
"2883",0.21,0.8,0.35,0.104565100337491,0.88603123921417
"2884",0.215,0.8,0.358333333333333,0.111043934521632,0.918837454998298
"2885",0.22,0.8,0.366666666666667,0.119208667100708,0.940662883928092
"2886",0.225,0.8,0.375,0.12409853447753,0.948515638384148
"2887",0.23,0.8,0.383333333333333,0.124687882223549,0.990808903416205
"2888",0.235,0.8,0.391666666666667,0.130520706714998,1.01689884613516
"2889",0.24,0.8,0.4,0.126299405072855,1.0554667184058
"2890",0.245,0.8,0.408333333333333,0.129223070587338,1.07829369729231
"2891",0.25,0.8,0.416666666666667,0.124517677188731,1.1264650288737
"2892",0.01,0.805,0.0163934426229508,-0.188376925828588,0.504425268490388
"2893",0.015,0.805,0.0245901639344262,-0.194368532352479,0.497982687615451
"2894",0.02,0.805,0.0327868852459016,-0.192250655921456,0.499650066361955
"2895",0.025,0.805,0.0409836065573771,-0.187008476558984,0.503839707321115
"2896",0.03,0.805,0.0491803278688525,-0.186965059763679,0.50261720133849
"2897",0.035,0.805,0.0573770491803279,-0.179935893869894,0.508996784551519
"2898",0.04,0.805,0.0655737704918033,-0.176410568945975,0.511683850612004
"2899",0.045,0.805,0.0737704918032787,-0.178666520325223,0.507626487505555
"2900",0.05,0.805,0.0819672131147541,-0.162450216477516,0.523057437499739
"2901",0.055,0.805,0.0901639344262295,-0.162350053988959,0.521527113725236
"2902",0.06,0.805,0.0983606557377049,-0.158923055422971,0.522422137368195
"2903",0.065,0.805,0.10655737704918,-0.149503725576522,0.530785758272111
"2904",0.07,0.805,0.114754098360656,-0.145087630363287,0.534301679836803
"2905",0.075,0.805,0.122950819672131,-0.143417036741362,0.533179697220766
"2906",0.08,0.805,0.131147540983607,-0.131182675669171,0.54502366791155
"2907",0.085,0.805,0.139344262295082,-0.12332607634715,0.550464342549902
"2908",0.09,0.805,0.147540983606557,-0.119726941803908,0.552038398213592
"2909",0.095,0.805,0.155737704918033,-0.108491277580584,0.561759832168276
"2910",0.1,0.805,0.163934426229508,-0.0977607958556971,0.572973986515165
"2911",0.105,0.805,0.172131147540984,-0.0906862471317795,0.577767354198491
"2912",0.11,0.805,0.180327868852459,-0.082774940478191,0.584901387829388
"2913",0.115,0.805,0.188524590163934,-0.0696471997291799,0.598905299477642
"2914",0.12,0.805,0.19672131147541,-0.0577011615530823,0.608887129364736
"2915",0.125,0.805,0.204918032786885,-0.0531475308145755,0.610515584165496
"2916",0.13,0.805,0.213114754098361,-0.0439353377852775,0.621932575663593
"2917",0.135,0.805,0.221311475409836,-0.0326124294120073,0.634740487083639
"2918",0.14,0.805,0.229508196721312,-0.0229742858862183,0.647202305431588
"2919",0.145,0.805,0.237704918032787,-0.0159110151983615,0.650607771949592
"2920",0.15,0.805,0.245901639344262,-0.0033137765578961,0.669266850564162
"2921",0.155,0.805,0.254098360655738,0.00802157439816165,0.684775611025126
"2922",0.16,0.805,0.262295081967213,0.0142023998343323,0.690450668147785
"2923",0.165,0.805,0.270491803278689,0.0283704336499478,0.712795894139534
"2924",0.17,0.805,0.278688524590164,0.0378135711965868,0.728108968949263
"2925",0.175,0.805,0.286885245901639,0.0477221725208733,0.735125499762733
"2926",0.18,0.805,0.295081967213115,0.0528587628441013,0.755323307684721
"2927",0.185,0.805,0.30327868852459,0.0682013933524284,0.779219320125459
"2928",0.19,0.805,0.311475409836066,0.0742685121498528,0.793072228272656
"2929",0.195,0.805,0.319672131147541,0.0852962849924437,0.817109841375464
"2930",0.2,0.805,0.327868852459016,0.0903180669784041,0.825154459790213
"2931",0.205,0.805,0.336065573770492,0.100190058727264,0.855560443546347
"2932",0.21,0.805,0.344262295081967,0.104147461950285,0.880855122170075
"2933",0.215,0.805,0.352459016393443,0.111636601954172,0.890324167560142
"2934",0.22,0.805,0.360655737704918,0.116046432925728,0.924539554759097
"2935",0.225,0.805,0.368852459016394,0.122444571651471,0.942491326279291
"2936",0.23,0.805,0.377049180327869,0.124827181459963,0.969778187293648
"2937",0.235,0.805,0.385245901639344,0.129015341121269,0.99744766143659
"2938",0.24,0.805,0.39344262295082,0.132185750534453,1.02452852110605
"2939",0.245,0.805,0.401639344262295,0.135097543318992,1.0571115065257
"2940",0.25,0.805,0.409836065573771,0.136586372085179,1.08503709145523
"2941",0.01,0.81,0.0161290322580645,-0.194652306337216,0.498263535336879
"2942",0.015,0.81,0.0241935483870968,-0.189813530111994,0.502653239306619
"2943",0.02,0.81,0.032258064516129,-0.18959409732821,0.50240628777637
"2944",0.025,0.81,0.0403225806451613,-0.183511609772862,0.507370457099601
"2945",0.03,0.81,0.0483870967741935,-0.185281486698248,0.50488344643377
"2946",0.035,0.81,0.0564516129032258,-0.180662719632621,0.508224822128254
"2947",0.04,0.81,0.064516129032258,-0.174439968228496,0.513449338575782
"2948",0.045,0.81,0.0725806451612903,-0.17112426841002,0.515595772098717
"2949",0.05,0.81,0.0806451612903226,-0.170069018803627,0.515069645681332
"2950",0.055,0.81,0.0887096774193548,-0.164812366213728,0.518161486596253
"2951",0.06,0.81,0.0967741935483871,-0.162763214292275,0.518531185905648
"2952",0.065,0.81,0.104838709677419,-0.149442335883391,0.529979165970545
"2953",0.07,0.81,0.112903225806452,-0.146450292509434,0.532993253395817
"2954",0.075,0.81,0.120967741935484,-0.143269053896781,0.532713442711772
"2955",0.08,0.81,0.129032258064516,-0.134123864461946,0.541014757703118
"2956",0.085,0.81,0.137096774193548,-0.12571306386309,0.546424318213842
"2957",0.09,0.81,0.145161290322581,-0.115197103249705,0.558005374311436
"2958",0.095,0.81,0.153225806451613,-0.110100541918485,0.559003912779219
"2959",0.1,0.81,0.161290322580645,-0.0953328962367031,0.574750066261033
"2960",0.105,0.81,0.169354838709677,-0.0873921543852859,0.582236689695594
"2961",0.11,0.81,0.17741935483871,-0.0842695289550901,0.582529447257964
"2962",0.115,0.81,0.185483870967742,-0.0759213100062271,0.588557743439627
"2963",0.12,0.81,0.193548387096774,-0.0648505397166975,0.599267448851468
"2964",0.125,0.81,0.201612903225806,-0.0546165584070116,0.609573682798451
"2965",0.13,0.81,0.209677419354839,-0.0454978879611627,0.618939050312455
"2966",0.135,0.81,0.217741935483871,-0.0369919375456894,0.625058071146339
"2967",0.14,0.81,0.225806451612903,-0.0257941727903447,0.639095799358336
"2968",0.145,0.81,0.233870967741935,-0.0156708486256937,0.650604130161748
"2969",0.15,0.81,0.241935483870968,-0.0102492019807372,0.66004380676773
"2970",0.155,0.81,0.25,0.00309663517417233,0.674018846956503
"2971",0.16,0.81,0.258064516129032,0.0166677268142271,0.694600032854503
"2972",0.165,0.81,0.266129032258065,0.0235385354496914,0.697231528657588
"2973",0.17,0.81,0.274193548387097,0.0356129927658111,0.717224832652984
"2974",0.175,0.81,0.282258064516129,0.044609235944495,0.731543553525462
"2975",0.18,0.81,0.290322580645161,0.0558478388798106,0.750704498093815
"2976",0.185,0.81,0.298387096774194,0.062090353328317,0.763232566559611
"2977",0.19,0.81,0.306451612903226,0.0703930798037289,0.773288597158982
"2978",0.195,0.81,0.314516129032258,0.0810999991476444,0.79913953540554
"2979",0.2,0.81,0.32258064516129,0.0899398745555074,0.810254943826498
"2980",0.205,0.81,0.330645161290323,0.097191566930812,0.838200389045528
"2981",0.21,0.81,0.338709677419355,0.103717407863886,0.850785917341108
"2982",0.215,0.81,0.346774193548387,0.11364223639376,0.882383005972958
"2983",0.22,0.81,0.354838709677419,0.119174604542981,0.897174468378059
"2984",0.225,0.81,0.362903225806452,0.125526045619951,0.927738343487623
"2985",0.23,0.81,0.370967741935484,0.130902490001788,0.953568078908198
"2986",0.235,0.81,0.379032258064516,0.133338957646719,0.980318715845059
"2987",0.24,0.81,0.387096774193548,0.135837722508908,0.992474578760671
"2988",0.245,0.81,0.395161290322581,0.136660641042484,1.02742662205872
"2989",0.25,0.81,0.403225806451613,0.141076142643415,1.06433336570273
"2990",0.01,0.815,0.0158730158730159,-0.187732192176589,0.505125908567912
"2991",0.015,0.815,0.0238095238095238,-0.193929343350806,0.498255545364192
"2992",0.02,0.815,0.0317460317460318,-0.186932444784829,0.504859448514268
"2993",0.025,0.815,0.0396825396825397,-0.183781400477909,0.507316686109102
"2994",0.03,0.815,0.0476190476190476,-0.183763068603153,0.506817822364347
"2995",0.035,0.815,0.0555555555555556,-0.183399014060161,0.505288272880256
"2996",0.04,0.815,0.0634920634920635,-0.180437687978802,0.508179641191044
"2997",0.045,0.815,0.0714285714285715,-0.171858556903768,0.514262705173213
"2998",0.05,0.815,0.0793650793650794,-0.169047732810956,0.516568504992229
"2999",0.055,0.815,0.0873015873015873,-0.165437225542628,0.518073934221508
"3000",0.06,0.815,0.0952380952380953,-0.156083774438086,0.526547290442236
"3001",0.065,0.815,0.103174603174603,-0.152601883725043,0.526805748112583
"3002",0.07,0.815,0.111111111111111,-0.151231125510245,0.527881531792468
"3003",0.075,0.815,0.119047619047619,-0.137781157035633,0.539835669041397
"3004",0.08,0.815,0.126984126984127,-0.131139909035044,0.543995616530804
"3005",0.085,0.815,0.134920634920635,-0.125677508461223,0.546153802323538
"3006",0.09,0.815,0.142857142857143,-0.116431573391172,0.555656608138807
"3007",0.095,0.815,0.150793650793651,-0.110145395225652,0.558522687102029
"3008",0.1,0.815,0.158730158730159,-0.101230441184209,0.566778056105841
"3009",0.105,0.815,0.166666666666667,-0.0890200805403707,0.577650031709597
"3010",0.11,0.815,0.174603174603175,-0.0849021478336625,0.580274996422779
"3011",0.115,0.815,0.182539682539683,-0.0761734999400702,0.589031553820919
"3012",0.12,0.815,0.19047619047619,-0.067900571285805,0.596200084568019
"3013",0.125,0.815,0.198412698412698,-0.0543317823679404,0.609922697026709
"3014",0.13,0.815,0.206349206349206,-0.0479179981376928,0.614981847266842
"3015",0.135,0.815,0.214285714285714,-0.0365839413591166,0.626426855345008
"3016",0.14,0.815,0.222222222222222,-0.0287000793326728,0.635922308794946
"3017",0.145,0.815,0.23015873015873,-0.0189142262768965,0.643739142202363
"3018",0.15,0.815,0.238095238095238,-0.00798553279044364,0.657551267183015
"3019",0.155,0.815,0.246031746031746,0.00154667734109921,0.668180939199657
